,hotel_id,date,city,accommodation_type,stars,rating,distance,price,lnprice
6322,986,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.1,0.6,286,5.655991810819852
6326,986,2017-DEC-holiday,Barcelona,Hotel,4.0,4.1,0.6,157,5.056245805348308
6327,986,2017-NOV-weekday,Barcelona,Hotel,4.0,4.1,0.6,118,4.770684624465665
6330,986,2017-NOV-weekend,Barcelona,Hotel,4.0,4.1,0.6,128,4.852030263919617
6334,987,2017-DEC-holiday,Barcelona,Hotel,4.0,4.4,0.6,188,5.236441962829949
6335,987,2017-NOV-weekend,Barcelona,Hotel,4.0,4.4,0.6,167,5.117993812416755
6336,987,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.4,0.6,336,5.817111159963204
6337,987,2017-NOV-weekday,Barcelona,Hotel,4.0,4.4,0.6,261,5.564520407322694
6349,990,2017-DEC-holiday,Barcelona,Hotel,1.0,4.1,0.6,138,4.927253685157205
6351,990,2018-JUNE-weekend,Barcelona,Hotel,1.0,4.1,0.6,197,5.2832037287379885
6353,990,2017-NOV-weekend,Barcelona,Hotel,1.0,4.1,0.6,138,4.927253685157205
6354,990,2017-NOV-weekday,Barcelona,Hotel,1.0,4.1,0.6,103,4.634728988229636
6360,992,2017-NOV-weekend,Barcelona,Hotel,4.0,4.3,0.9,114,4.736198448394496
6361,992,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.3,0.9,307,5.726847747587197
6365,992,2017-NOV-weekday,Barcelona,Hotel,4.0,4.3,0.9,145,4.976733742420574
6366,992,2017-DEC-holiday,Barcelona,Hotel,4.0,4.3,0.9,114,4.736198448394496
6380,994,2017-NOV-weekend,Barcelona,Hotel,3.0,4.3,1.4,138,4.927253685157205
6383,994,2017-DEC-holiday,Barcelona,Hotel,3.0,4.3,1.4,138,4.927253685157205
6385,995,2017-NOV-weekday,Barcelona,Apartment,4.0,4.3,1.1,118,4.770684624465665
6389,995,2017-DEC-holiday,Barcelona,Apartment,4.0,4.3,1.1,182,5.204006687076795
6392,995,2018-JUNE-weekend,Barcelona,Apartment,4.0,4.3,1.1,177,5.176149732573829
6401,997,2017-NOV-weekday,Barcelona,Apartment,4.0,4.6,1.4,179,5.187385805840755
6402,997,2017-DEC-holiday,Barcelona,Apartment,4.0,4.6,1.4,254,5.537334267018537
6408,999,2018-JUNE-weekend,Barcelona,Hotel,5.0,4.5,1.1,304,5.717027701406222
6410,999,2017-NOV-weekday,Barcelona,Hotel,5.0,4.5,1.1,229,5.43372200355424
6411,999,2017-NOV-weekend,Barcelona,Hotel,5.0,4.5,1.1,253,5.53338948872752
6415,999,2017-DEC-holiday,Barcelona,Hotel,5.0,4.5,1.1,199,5.293304824724492
6420,1000,2017-NOV-weekend,Barcelona,Hotel,4.0,4.8,1.0,141,4.948759890378168
6421,1000,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.8,1.0,272,5.605802066295998
6423,1000,2017-NOV-weekday,Barcelona,Hotel,4.0,4.8,1.0,104,4.6443908991413725
6424,1000,2017-DEC-holiday,Barcelona,Hotel,4.0,4.8,1.0,102,4.624972813284271
6430,1001,2017-NOV-weekday,Barcelona,Apartment,3.0,4.5,0.9,84,4.430816798843313
6433,1001,2018-JUNE-weekend,Barcelona,Apartment,3.0,4.5,0.9,215,5.3706380281276624
6434,1001,2017-DEC-holiday,Barcelona,Apartment,3.0,4.5,0.9,130,4.867534450455582
6435,1001,2017-NOV-weekend,Barcelona,Apartment,3.0,4.5,0.9,111,4.709530201312334
6444,1003,2018-JUNE-weekend,Barcelona,Hotel,2.0,4.4,1.0,163,5.093750200806762
6449,1003,2017-NOV-weekend,Barcelona,Hotel,2.0,4.4,1.0,113,4.727387818712341
6450,1003,2017-DEC-holiday,Barcelona,Hotel,2.0,4.4,1.0,104,4.6443908991413725
6451,1003,2017-NOV-weekday,Barcelona,Hotel,2.0,4.4,1.0,90,4.499809670330265
6454,1004,2017-DEC-holiday,Barcelona,Apartment,3.5,3.4,0.9,115,4.74493212836325
6457,1004,2017-NOV-weekend,Barcelona,Apartment,3.5,3.4,0.9,150,5.0106352940962555
6459,1004,2017-NOV-weekday,Barcelona,Apartment,3.5,3.4,0.9,112,4.718498871295094
6461,1004,2018-JUNE-weekend,Barcelona,Apartment,3.5,3.4,0.9,172,5.147494476813453
6463,1005,2017-DEC-holiday,Barcelona,Apartment,4.0,4.5,1.0,261,5.564520407322694
6465,1005,2017-NOV-weekend,Barcelona,Apartment,4.0,4.5,1.0,135,4.90527477843843
6468,1005,2017-NOV-weekday,Barcelona,Apartment,4.0,4.5,1.0,135,4.90527477843843
6471,1005,2018-JUNE-weekend,Barcelona,Apartment,4.0,4.5,1.0,225,5.41610040220442
6500,1012,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.5,1.3,333,5.808142489980444
6501,1012,2017-DEC-holiday,Barcelona,Hotel,4.0,4.5,1.3,89,4.48863636973214
6507,1012,2017-NOV-weekday,Barcelona,Hotel,4.0,4.5,1.3,83,4.418840607796598
6508,1012,2017-NOV-weekend,Barcelona,Hotel,4.0,4.5,1.3,117,4.762173934797756
6525,1017,2018-JUNE-weekend,Barcelona,Hotel,5.0,4.6,1.4,393,5.973809611869261
6528,1017,2017-DEC-holiday,Barcelona,Hotel,5.0,4.6,1.4,263,5.572154032177765
6530,1017,2017-NOV-weekend,Barcelona,Hotel,5.0,4.6,1.4,263,5.572154032177765
6533,1017,2017-NOV-weekday,Barcelona,Hotel,5.0,4.6,1.4,263,5.572154032177765
6552,1020,2017-DEC-holiday,Barcelona,Hotel,4.0,4.5,1.5,130,4.867534450455582
6555,1020,2017-NOV-weekday,Barcelona,Hotel,4.0,4.5,1.5,104,4.6443908991413725
6556,1020,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.5,1.5,255,5.541263545158426
6557,1020,2017-NOV-weekend,Barcelona,Hotel,4.0,4.5,1.5,141,4.948759890378168
6564,1023,2017-DEC-holiday,Barcelona,Hotel,1.0,2.9,1.1,86,4.454347296253507
6565,1023,2017-NOV-weekday,Barcelona,Hotel,1.0,2.9,1.1,74,4.30406509320417
6569,1024,2018-JUNE-weekend,Barcelona,Hotel,3.0,4.0,1.0,143,4.962844630259907
6570,1024,2017-NOV-weekend,Barcelona,Hotel,3.0,4.0,1.0,114,4.736198448394496
6571,1024,2017-DEC-holiday,Barcelona,Hotel,3.0,4.0,1.0,114,4.736198448394496
6572,1024,2017-NOV-weekday,Barcelona,Hotel,3.0,4.0,1.0,114,4.736198448394496
6577,1025,2017-DEC-holiday,Barcelona,Hotel,4.0,4.6,1.1,108,4.68213122712422
6580,1025,2017-NOV-weekday,Barcelona,Hotel,4.0,4.6,1.1,109,4.6913478822291435
6581,1025,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.6,1.1,270,5.598421958998375
6582,1025,2017-NOV-weekend,Barcelona,Hotel,4.0,4.6,1.1,172,5.147494476813453
6586,1026,2017-DEC-holiday,Barcelona,Hotel,4.0,4.8,1.2,157,5.056245805348308
6587,1026,2017-NOV-weekend,Barcelona,Hotel,4.0,4.8,1.2,157,5.056245805348308
6588,1026,2017-NOV-weekday,Barcelona,Hotel,4.0,4.8,1.2,157,5.056245805348308
6592,1026,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.8,1.2,360,5.886104031450156
6624,1033,2017-DEC-holiday,Barcelona,Hotel,3.0,4.4,1.2,127,4.844187086458591
6627,1033,2017-NOV-weekday,Barcelona,Hotel,3.0,4.4,1.2,101,4.61512051684126
6629,1034,2017-DEC-holiday,Barcelona,Apartment,4.0,4.3,1.0,251,5.5254529391317835
6630,1034,2017-NOV-weekday,Barcelona,Apartment,4.0,4.3,1.0,199,5.293304824724492
6637,1037,2018-JUNE-weekend,Barcelona,Hotel,4.0,3.7,0.9,225,5.41610040220442
6638,1037,2017-NOV-weekday,Barcelona,Hotel,4.0,3.7,0.9,143,4.962844630259907
6640,1037,2017-DEC-holiday,Barcelona,Hotel,4.0,3.7,0.9,171,5.14166355650266
6645,1037,2017-NOV-weekend,Barcelona,Hotel,4.0,3.7,0.9,181,5.198497031265826
6646,1038,2017-DEC-holiday,Barcelona,Apartment,4.0,4.5,1.1,279,5.631211781821365
6647,1038,2017-NOV-weekday,Barcelona,Apartment,4.0,4.5,1.1,126,4.836281906951478
6652,1038,2018-JUNE-weekend,Barcelona,Apartment,4.0,4.5,1.1,300,5.703782474656201
6654,1038,2017-NOV-weekend,Barcelona,Apartment,4.0,4.5,1.1,172,5.147494476813453
6660,1040,2017-NOV-weekday,Barcelona,Apartment,4.0,3.7,1.0,140,4.941642422609304
6662,1041,2018-JUNE-weekend,Barcelona,Hotel,3.0,3.7,1.4,207,5.332718793265369
6665,1041,2017-NOV-weekday,Barcelona,Hotel,3.0,3.7,1.4,64,4.1588830833596715
6666,1041,2017-DEC-holiday,Barcelona,Hotel,3.0,3.7,1.4,77,4.343805421853684
6681,1044,2017-DEC-holiday,Barcelona,Apartment,4.0,4.9,0.9,243,5.493061443340548
6683,1044,2017-NOV-weekday,Barcelona,Apartment,4.0,4.9,0.9,152,5.0238805208462765
6684,1044,2017-NOV-weekend,Barcelona,Apartment,4.0,4.9,0.9,236,5.4638318050256105
6686,1045,2017-DEC-holiday,Barcelona,Hotel,3.0,3.7,1.4,75,4.31748811353631
6689,1045,2017-NOV-weekend,Barcelona,Hotel,3.0,3.7,1.4,90,4.499809670330265
6691,1045,2018-JUNE-weekend,Barcelona,Hotel,3.0,3.7,1.4,135,4.90527477843843
6692,1045,2017-NOV-weekday,Barcelona,Hotel,3.0,3.7,1.4,67,4.204692619390966
6708,1049,2017-DEC-holiday,Barcelona,Apartment,3.0,3.5,0.9,330,5.799092654460526
6709,1050,2017-NOV-weekend,Barcelona,Apartment,4.0,4.6,0.9,168,5.123963979403259
6710,1050,2018-JUNE-weekend,Barcelona,Apartment,4.0,4.6,0.9,288,5.662960480135946
6711,1050,2017-NOV-weekday,Barcelona,Apartment,4.0,4.6,0.9,143,4.962844630259907
6717,1050,2017-DEC-holiday,Barcelona,Apartment,4.0,4.6,0.9,214,5.365976015021851
6721,1051,2017-NOV-weekend,Barcelona,Hotel,4.0,3.7,0.8,162,5.087596335232384
6723,1051,2017-NOV-weekday,Barcelona,Hotel,4.0,3.7,0.8,162,5.087596335232384
6725,1051,2017-DEC-holiday,Barcelona,Hotel,4.0,3.7,0.8,139,4.9344739331306915
6727,1051,2018-JUNE-weekend,Barcelona,Hotel,4.0,3.7,0.8,195,5.272999558563747
6730,1052,2017-NOV-weekend,Barcelona,Hotel,4.0,4.3,0.8,133,4.890349128221754
6732,1052,2017-NOV-weekday,Barcelona,Hotel,4.0,4.3,0.8,133,4.890349128221754
6733,1052,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.3,0.8,283,5.645446897643238
6734,1052,2017-DEC-holiday,Barcelona,Hotel,4.0,4.3,0.8,121,4.795790545596741
6739,1053,2017-DEC-holiday,Barcelona,Hotel,4.0,3.7,0.9,137,4.919980925828125
6742,1053,2017-NOV-weekday,Barcelona,Hotel,4.0,3.7,0.9,97,4.574710978503383
6744,1053,2018-JUNE-weekend,Barcelona,Hotel,4.0,3.7,0.9,316,5.755742213586912
6746,1053,2017-NOV-weekend,Barcelona,Hotel,4.0,3.7,0.9,109,4.6913478822291435
6748,1054,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.1,0.9,173,5.153291594497779
6750,1054,2017-NOV-weekday,Barcelona,Hotel,4.0,4.1,0.9,132,4.882801922586371
6753,1054,2017-NOV-weekend,Barcelona,Hotel,4.0,4.1,0.9,132,4.882801922586371
6754,1054,2017-DEC-holiday,Barcelona,Hotel,4.0,4.1,0.9,132,4.882801922586371
6760,1056,2017-DEC-holiday,Barcelona,Apartment,3.0,3.9,1.3,97,4.574710978503383
6762,1056,2017-NOV-weekend,Barcelona,Apartment,3.0,3.9,1.3,94,4.543294782270004
6763,1056,2017-NOV-weekday,Barcelona,Apartment,3.0,3.9,1.3,94,4.543294782270004
6764,1056,2018-JUNE-weekend,Barcelona,Apartment,3.0,3.9,1.3,126,4.836281906951478
6769,1057,2017-DEC-holiday,Barcelona,Hotel,3.0,4.5,0.8,174,5.159055299214529
6770,1057,2018-JUNE-weekend,Barcelona,Hotel,3.0,4.5,0.8,261,5.564520407322694
6773,1057,2017-NOV-weekday,Barcelona,Hotel,3.0,4.5,0.8,139,4.9344739331306915
6777,1057,2017-NOV-weekend,Barcelona,Hotel,3.0,4.5,0.8,156,5.049856007249537
6779,1058,2017-NOV-weekend,Barcelona,Hotel,4.0,4.3,0.9,124,4.820281565605037
6784,1058,2017-NOV-weekday,Barcelona,Hotel,4.0,4.3,0.9,106,4.663439094112067
6785,1058,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.3,0.9,228,5.429345628954441
6786,1058,2017-DEC-holiday,Barcelona,Hotel,4.0,4.3,0.9,135,4.90527477843843
6793,1060,2017-NOV-weekend,Barcelona,Hotel,5.0,4.5,1.0,400,5.991464547107982
6794,1060,2017-NOV-weekday,Barcelona,Hotel,5.0,4.5,1.0,291,5.673323267171493
6795,1060,2017-DEC-holiday,Barcelona,Hotel,5.0,4.5,1.0,388,5.961005339623274
6796,1060,2018-JUNE-weekend,Barcelona,Hotel,5.0,4.5,1.0,425,6.052089168924417
6798,1061,2017-NOV-weekday,Barcelona,Hotel,4.0,3.5,0.6,76,4.330733340286331
6800,1061,2017-DEC-holiday,Barcelona,Hotel,4.0,3.5,0.6,88,4.477336814478207
6802,1061,2017-NOV-weekend,Barcelona,Hotel,4.0,3.5,0.6,131,4.875197323201151
6807,1061,2018-JUNE-weekend,Barcelona,Hotel,4.0,3.5,0.6,182,5.204006687076795
6809,1062,2017-NOV-weekday,Barcelona,Hotel,3.0,3.9,0.6,70,4.248495242049359
6810,1062,2017-DEC-holiday,Barcelona,Hotel,3.0,3.9,0.6,122,4.804021044733257
6811,1062,2017-NOV-weekend,Barcelona,Hotel,3.0,3.9,0.6,94,4.543294782270004
6815,1063,2017-NOV-weekend,Barcelona,Hotel,4.0,4.3,1.0,158,5.062595033026967
6818,1063,2017-DEC-holiday,Barcelona,Hotel,4.0,4.3,1.0,163,5.093750200806762
6820,1063,2017-NOV-weekday,Barcelona,Hotel,4.0,4.3,1.0,148,4.997212273764115
6821,1063,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.3,1.0,301,5.707110264748875
6825,1064,2017-NOV-weekday,Barcelona,Hotel,4.0,4.4,0.9,135,4.90527477843843
6827,1064,2017-DEC-holiday,Barcelona,Hotel,4.0,4.4,0.9,177,5.176149732573829
6828,1064,2017-NOV-weekend,Barcelona,Hotel,4.0,4.4,0.9,156,5.049856007249537
6830,1064,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.4,0.9,334,5.811140992976701
6832,1066,2017-NOV-weekday,Barcelona,Hotel,4.0,4.4,0.7,104,4.6443908991413725
6834,1066,2017-NOV-weekend,Barcelona,Hotel,4.0,4.4,0.7,114,4.736198448394496
6836,1066,2017-DEC-holiday,Barcelona,Hotel,4.0,4.4,0.7,98,4.584967478670572
6851,1069,2017-NOV-weekday,Barcelona,Hotel,4.5,4.6,0.9,174,5.159055299214529
6855,1069,2017-NOV-weekend,Barcelona,Hotel,4.5,4.6,0.9,197,5.2832037287379885
6856,1069,2017-DEC-holiday,Barcelona,Hotel,4.5,4.6,0.9,150,5.0106352940962555
6871,1072,2017-NOV-weekday,Barcelona,Hotel,5.0,4.8,1.0,309,5.733341276897746
6875,1072,2018-JUNE-weekend,Barcelona,Hotel,5.0,4.8,1.0,481,6.175867270105761
6877,1072,2017-NOV-weekend,Barcelona,Hotel,5.0,4.8,1.0,309,5.733341276897746
6878,1072,2017-DEC-holiday,Barcelona,Hotel,5.0,4.8,1.0,357,5.877735781779639
6891,1075,2017-NOV-weekday,Barcelona,Hotel,4.0,4.1,0.8,95,4.553876891600541
6896,1075,2017-DEC-holiday,Barcelona,Hotel,4.0,4.1,0.8,137,4.919980925828125
6897,1075,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.1,0.8,265,5.579729825986222
6898,1075,2017-NOV-weekend,Barcelona,Hotel,4.0,4.1,0.8,159,5.0689042022202315
6900,1076,2017-DEC-holiday,Barcelona,Hotel,4.0,4.1,1.0,104,4.6443908991413725
6905,1076,2017-NOV-weekend,Barcelona,Hotel,4.0,4.1,1.0,133,4.890349128221754
6907,1076,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.1,1.0,190,5.247024072160486
6908,1076,2017-NOV-weekday,Barcelona,Hotel,4.0,4.1,1.0,104,4.6443908991413725
6909,1077,2017-DEC-holiday,Barcelona,Hotel,4.0,4.5,1.1,138,4.927253685157205
6914,1077,2017-NOV-weekday,Barcelona,Hotel,4.0,4.5,1.1,119,4.77912349311153
6915,1077,2017-NOV-weekend,Barcelona,Hotel,4.0,4.5,1.1,166,5.111987788356544
6917,1077,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.5,1.1,194,5.267858159063328
6923,1078,2017-NOV-weekday,Barcelona,Hotel,4.0,4.3,1.1,169,5.1298987149230735
6924,1078,2017-NOV-weekend,Barcelona,Hotel,4.0,4.3,1.1,184,5.214935757608986
6926,1078,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.3,1.1,466,6.144185634125646
6927,1078,2017-DEC-holiday,Barcelona,Hotel,4.0,4.3,1.1,169,5.1298987149230735
6942,1080,2017-NOV-weekend,Barcelona,Hotel,5.0,4.8,1.2,300,5.703782474656201
6943,1080,2017-NOV-weekday,Barcelona,Hotel,5.0,4.8,1.2,289,5.666426688112432
6945,1080,2017-DEC-holiday,Barcelona,Hotel,5.0,4.8,1.2,300,5.703782474656201
6947,1080,2018-JUNE-weekend,Barcelona,Hotel,5.0,4.8,1.2,429,6.061456918928017
6960,1082,2018-JUNE-weekend,Barcelona,Hotel,5.0,4.0,0.9,314,5.749392985908253
6961,1082,2017-NOV-weekend,Barcelona,Hotel,5.0,4.0,0.9,151,5.017279836814924
6965,1082,2017-DEC-holiday,Barcelona,Hotel,5.0,4.0,0.9,162,5.087596335232384
6966,1082,2017-NOV-weekday,Barcelona,Hotel,5.0,4.0,0.9,130,4.867534450455582
6977,1086,2017-DEC-holiday,Barcelona,Apartment,3.5,4.6,1.2,225,5.41610040220442
6978,1086,2018-JUNE-weekend,Barcelona,Apartment,3.5,4.6,1.2,277,5.6240175061873385
6981,1086,2017-NOV-weekday,Barcelona,Apartment,3.5,4.6,1.2,153,5.030437921392435
6984,1086,2017-NOV-weekend,Barcelona,Apartment,3.5,4.6,1.2,167,5.117993812416755
6986,1087,2018-JUNE-weekend,Barcelona,Hotel,5.0,4.5,0.9,861,6.7580945044277305
6988,1087,2017-NOV-weekend,Barcelona,Hotel,5.0,4.5,0.9,542,6.295266001439646
6991,1087,2017-DEC-holiday,Barcelona,Hotel,5.0,4.5,0.9,670,6.507277712385012
6993,1087,2017-NOV-weekday,Barcelona,Hotel,5.0,4.5,0.9,478,6.169610732491456
6996,1088,2017-NOV-weekday,Barcelona,Hotel,5.0,4.5,1.1,255,5.541263545158426
7000,1088,2017-NOV-weekend,Barcelona,Hotel,5.0,4.5,1.1,255,5.541263545158426
7001,1088,2017-DEC-holiday,Barcelona,Hotel,5.0,4.5,1.1,305,5.720311776607412
7002,1088,2018-JUNE-weekend,Barcelona,Hotel,5.0,4.5,1.1,395,5.978885764901122
7006,1089,2017-NOV-weekday,Barcelona,Hotel,4.0,4.4,1.2,139,4.9344739331306915
7007,1089,2017-DEC-holiday,Barcelona,Hotel,4.0,4.4,1.2,150,5.0106352940962555
7008,1089,2017-NOV-weekend,Barcelona,Hotel,4.0,4.4,1.2,162,5.087596335232384
7010,1091,2018-JUNE-weekend,Barcelona,Apartment,4.0,4.5,1.1,288,5.662960480135946
7012,1091,2017-NOV-weekday,Barcelona,Apartment,4.0,4.5,1.1,202,5.308267697401205
7013,1091,2017-NOV-weekend,Barcelona,Apartment,4.0,4.5,1.1,222,5.402677381872279
7016,1091,2017-DEC-holiday,Barcelona,Apartment,4.0,4.5,1.1,235,5.459585514144159
7025,1093,2017-NOV-weekend,Barcelona,Hotel,5.0,4.9,1.2,319,5.765191102784844
7028,1093,2017-DEC-holiday,Barcelona,Hotel,5.0,4.9,1.2,339,5.82600010738045
7031,1093,2018-JUNE-weekend,Barcelona,Hotel,5.0,4.9,1.2,357,5.877735781779639
7032,1093,2017-NOV-weekday,Barcelona,Hotel,5.0,4.9,1.2,319,5.765191102784844
7043,1095,2017-DEC-holiday,Barcelona,Hotel,4.0,4.5,1.1,212,5.356586274672012
7046,1095,2017-NOV-weekend,Barcelona,Hotel,4.0,4.5,1.1,197,5.2832037287379885
7047,1095,2017-NOV-weekday,Barcelona,Hotel,4.0,4.5,1.1,176,5.170483995038151
7049,1095,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.5,1.1,312,5.7430031878094825
7052,1096,2018-JUNE-weekend,Barcelona,Hotel,5.0,4.1,1.0,350,5.857933154483459
7053,1096,2017-DEC-holiday,Barcelona,Hotel,5.0,4.1,1.0,183,5.209486152841421
7054,1096,2017-NOV-weekend,Barcelona,Hotel,5.0,4.1,1.0,165,5.10594547390058
7058,1096,2017-NOV-weekday,Barcelona,Hotel,5.0,4.1,1.0,183,5.209486152841421
7062,1098,2018-JUNE-weekend,Barcelona,Hotel,5.0,4.3,1.2,357,5.877735781779639
7065,1098,2017-DEC-holiday,Barcelona,Hotel,5.0,4.3,1.2,181,5.198497031265826
7066,1098,2017-NOV-weekend,Barcelona,Hotel,5.0,4.3,1.2,190,5.247024072160486
7067,1098,2017-NOV-weekday,Barcelona,Hotel,5.0,4.3,1.2,162,5.087596335232384
7070,1099,2018-JUNE-weekend,Barcelona,Hotel,3.0,4.5,0.6,192,5.2574953720277815
7071,1099,2017-DEC-holiday,Barcelona,Hotel,3.0,4.5,0.6,157,5.056245805348308
7075,1099,2017-NOV-weekend,Barcelona,Hotel,3.0,4.5,0.6,128,4.852030263919617
7078,1099,2017-NOV-weekday,Barcelona,Hotel,3.0,4.5,0.6,128,4.852030263919617
7083,1100,2018-JUNE-weekend,Barcelona,Hotel,3.0,4.4,0.7,214,5.365976015021851
7085,1100,2017-NOV-weekend,Barcelona,Hotel,3.0,4.4,0.7,154,5.0369526024136295
7088,1100,2017-DEC-holiday,Barcelona,Hotel,3.0,4.4,0.7,129,4.859812404361672
7089,1100,2017-NOV-weekday,Barcelona,Hotel,3.0,4.4,0.7,133,4.890349128221754
7091,1102,2017-NOV-weekday,Barcelona,Apartment,4.0,4.0,0.9,108,4.68213122712422
7098,1103,2018-JUNE-weekend,Barcelona,Hotel,3.5,,0.7,366,5.902633333401366
7100,1104,2017-NOV-weekday,Barcelona,Hotel,4.0,4.5,0.8,116,4.7535901911063645
7102,1104,2017-DEC-holiday,Barcelona,Hotel,4.0,4.5,0.8,141,4.948759890378168
7107,1104,2017-NOV-weekend,Barcelona,Hotel,4.0,4.5,0.8,146,4.983606621708336
7108,1104,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.5,0.8,313,5.746203190540153
7111,1105,2017-NOV-weekday,Barcelona,Hotel,5.0,4.8,1.3,255,5.541263545158426
7113,1105,2018-JUNE-weekend,Barcelona,Hotel,5.0,4.8,1.3,343,5.8377304471659395
7117,1105,2017-NOV-weekend,Barcelona,Hotel,5.0,4.8,1.3,261,5.564520407322694
7118,1105,2017-DEC-holiday,Barcelona,Hotel,5.0,4.8,1.3,260,5.560681631015528
7119,1106,2017-NOV-weekday,Barcelona,Apartment,4.0,4.6,0.9,273,5.60947179518496
7121,1107,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.5,0.7,312,5.7430031878094825
7126,1107,2017-NOV-weekday,Barcelona,Hotel,4.0,4.5,0.7,196,5.278114659230517
7128,1107,2017-DEC-holiday,Barcelona,Hotel,4.0,4.5,0.7,179,5.187385805840755
7129,1107,2017-NOV-weekend,Barcelona,Hotel,4.0,4.5,0.7,168,5.123963979403259
7131,1108,2017-DEC-holiday,Barcelona,Apartment,4.0,,0.7,376,5.929589143389895
7132,1108,2017-NOV-weekday,Barcelona,Apartment,4.0,,0.7,194,5.267858159063328
7133,1108,2017-NOV-weekend,Barcelona,Apartment,4.0,,0.7,219,5.389071729816501
7137,1109,2017-NOV-weekend,Barcelona,Hotel,3.0,3.9,0.8,144,4.969813299576001
7139,1109,2017-NOV-weekday,Barcelona,Hotel,3.0,3.9,0.8,110,4.700480365792417
7140,1109,2017-DEC-holiday,Barcelona,Hotel,3.0,3.9,0.8,166,5.111987788356544
7146,1109,2018-JUNE-weekend,Barcelona,Hotel,3.0,3.9,0.8,183,5.209486152841421
7148,1110,2018-JUNE-weekend,Barcelona,Hotel,4.5,4.5,1.3,325,5.783825182329737
7151,1110,2017-DEC-holiday,Barcelona,Hotel,4.5,4.5,1.3,176,5.170483995038151
7152,1110,2017-NOV-weekend,Barcelona,Hotel,4.5,4.5,1.3,145,4.976733742420574
7153,1110,2017-NOV-weekday,Barcelona,Hotel,4.5,4.5,1.3,130,4.867534450455582
7158,1111,2017-DEC-holiday,Barcelona,Hotel,4.0,4.0,1.1,126,4.836281906951478
7160,1111,2018-JUNE-weekend,Barcelona,Hotel,4.0,4.0,1.1,155,5.043425116919247
7161,1111,2017-NOV-weekday,Barcelona,Hotel,4.0,4.0,1.1,149,5.003946305945459
7163,1111,2017-NOV-weekend,Barcelona,Hotel,4.0,4.0,1.1,126,4.836281906951478
7165,1112,2017-NOV-weekend,Barcelona,Apartment,4.0,4.0,0.7,198,5.288267030694535
7166,1112,2017-NOV-weekday,Barcelona,Apartment,4.0,4.0,0.7,194,5.267858159063328
7178,1114,2017-DEC-holiday,Barcelona,Hotel,3.0,4.0,0.8,103,4.634728988229636
7179,1114,2017-NOV-weekday,Barcelona,Hotel,3.0,4.0,0.8,98,4.584967478670572
7180,1114,2017-NOV-weekend,Barcelona,Hotel,3.0,4.0,0.8,119,4.77912349311153
7185,1115,2018-JUNE-weekend,Barcelona,Hotel,5.0,4.4,0.8,299,5.700443573390687
7186,1115,2017-DEC-holiday,Barcelona,Hotel,5.0,4.4,0.8,166,5.111987788356544
7189,1115,2017-NOV-weekday,Barcelona,Hotel,5.0,4.4,0.8,176,5.170483995038151
7192,1115,2017-NOV-weekend,Barcelona,Hotel,5.0,4.4,0.8,176,5.170483995038151
7193,1116,2017-NOV-weekday,Barcelona,Apartment,4.0,4.4,0.9,152,5.0238805208462765
7195,1116,2017-DEC-holiday,Barcelona,Apartment,4.0,4.4,0.9,284,5.648974238161206
7197,1117,2017-NOV-weekday,Barcelona,Hotel,3.5,4.5,1.0,123,4.812184355372417
7198,1117,2017-NOV-weekend,Barcelona,Hotel,3.5,4.5,1.0,176,5.170483995038151
7200,1117,2017-DEC-holiday,Barcelona,Hotel,3.5,4.5,1.0,264,5.575949103146316
7202,1118,2017-DEC-holiday,Barcelona,Hotel,4.0,4.0,1.1,104,4.6443908991413725
7203,1118,2017-NOV-weekday,Barcelona,Hotel,4.0,4.0,1.1,104,4.6443908991413725
7204,1118,2017-NOV-weekend,Barcelona,Hotel,4.0,4.0,1.1,162,5.087596335232384
7215,1120,2017-NOV-weekend,Barcelona,Hotel,4.5,4.5,0.9,168,5.123963979403259
7218,1120,2017-NOV-weekday,Barcelona,Hotel,4.5,4.5,0.9,145,4.976733742420574
7219,1120,2017-DEC-holiday,Barcelona,Hotel,4.5,4.5,0.9,156,5.049856007249537
7221,1120,2018-JUNE-weekend,Barcelona,Hotel,4.5,4.5,0.9,350,5.857933154483459
7223,1121,2017-NOV-weekend,Barcelona,Hotel,2.0,3.9,1.0,101,4.61512051684126
7224,1121,2017-NOV-weekday,Barcelona,Hotel,2.0,3.9,1.0,62,4.127134385045092
