,hotel_id,city,distance,stars,rating,country,city_actual,rating_reviewcount,center1label,center2label,neighbourhood,ratingta,ratingta_count,distance_alter,accommodation_type
1307,1308,Barcelona,1.3,4.0,4.3,Spain,Barcelona,505.0,City centre,Montjuic Castle,Hostafrancs,4.0,557.0,1.4,Hotel
1308,1309,Barcelona,1.4,4.0,4.4,Spain,Barcelona,86.0,City centre,Montjuic Castle,Hostafrancs,4.5,650.0,1.5,Apartment
1309,1310,Barcelona,1.5,3.5,4.4,Spain,Barcelona,308.0,City centre,Montjuic Castle,Hostafrancs,4.5,203.0,1.5,Apartment
1310,1311,Barcelona,1.4,3.5,2.0,Spain,Barcelona,2.0,City centre,Montjuic Castle,Hostafrancs,3.5,12.0,1.5,Apartment
1311,1312,Barcelona,1.4,4.0,3.7,Spain,Barcelona,784.0,City centre,Montjuic Castle,Hostafrancs,3.5,2827.0,1.6,Hotel
1312,1313,Barcelona,1.4,3.5,4.4,Spain,Barcelona,89.0,City centre,Montjuic Castle,Hostafrancs,,,1.5,Apartment
1313,1314,Barcelona,1.3,2.0,3.2,Spain,Barcelona,187.0,City centre,Montjuic Castle,Hostafrancs,3.0,89.0,1.4,Hostel
1314,1315,Barcelona,1.4,3.5,3.7,Spain,Barcelona,29.0,City centre,Montjuic Castle,Hostafrancs,4.0,6.0,1.4,Apartment
1315,1316,Barcelona,1.3,3.5,3.9,Spain,Barcelona,68.0,City centre,Montjuic Castle,Hostafrancs,,,1.4,Apartment
1316,1317,Barcelona,1.2,4.0,4.0,Spain,Barcelona,270.0,City centre,Montjuic Castle,Hostafrancs,4.0,2461.0,1.3,Hotel
1317,1318,Barcelona,0.9,4.0,4.3,Spain,Barcelona,304.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.0,945.0,1.7,Hotel
1318,1319,Barcelona,1.3,3.5,2.5,Spain,barcelona,2.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,,,2.0,Apartment
1319,1320,Barcelona,1.5,3.5,4.1,Spain,Barcelona,142.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.5,175.0,2.3,Pension
1320,1321,Barcelona,1.7,3.5,4.0,Spain,Barcelona,1.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,,,2.3,Apartment
1321,1322,Barcelona,1.5,3.5,4.3,Spain,Barcelona,44.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.0,35.0,2.3,Pension
1322,1323,Barcelona,1.7,4.0,4.6,Spain,Barcelona,84.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.5,137.0,2.3,Hotel
1323,1324,Barcelona,1.5,3.0,4.6,Spain,Barcelona,17.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,5.0,216.0,2.3,Bed and breakfast
1324,1325,Barcelona,1.5,2.0,3.4,Spain,Barcelona,91.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,3.5,323.0,2.1,Hotel
1325,1326,Barcelona,0.9,3.0,3.4,Spain,Barcelona,28.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.0,7.0,1.6,Resort
1326,1327,Barcelona,1.2,3.5,,Spain,Barcelona,,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,,,1.9,Apartment
1327,1328,Barcelona,0.9,3.0,3.7,Spain,Barcelona,90.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,3.5,48.0,1.7,Pension
1328,1329,Barcelona,1.4,2.0,4.3,Spain,Barcelona,33.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.0,128.0,2.1,Pension
1329,1330,Barcelona,1.2,4.0,4.5,Spain,Barcelona,94.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.5,56.0,1.8,Apartment
1330,1331,Barcelona,0.9,4.0,3.9,Spain,Barcelona,284.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.0,997.0,1.6,Hotel
1331,1332,Barcelona,1.1,3.5,4.0,Spain,Barcelona,16.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.5,122.0,1.8,Apartment
1332,1333,Barcelona,1.4,2.0,3.0,Spain,Barcelona,61.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,3.0,113.0,2.1,Pension
1333,1334,Barcelona,1.4,3.5,,Spain,Barcelona,,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,,,2.1,Apartment
1334,1335,Barcelona,1.2,2.5,3.7,Spain,Barcelona,37.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.0,20.0,2.0,Bed and breakfast
1335,1336,Barcelona,1.0,4.0,4.5,Spain,Barcelona,210.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.5,223.0,1.7,Hotel
1336,1337,Barcelona,0.8,2.5,3.7,Spain,Barcelona,10.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,3.5,6.0,1.5,Guest House
1337,1338,Barcelona,0.8,2.0,3.7,Spain,Barcelona,29.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,3.5,47.0,1.6,Pension
1338,1339,Barcelona,1.5,4.0,4.0,Spain,Barcelona,58.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.0,347.0,2.2,Hotel
1339,1340,Barcelona,1.2,4.0,4.3,Spain,Barcelona,114.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.5,193.0,2.0,Hotel
1340,1341,Barcelona,1.0,3.0,4.0,Spain,Barcelona,292.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.0,899.0,1.7,Hotel
1341,1342,Barcelona,1.0,4.0,4.8,Spain,Barcelona,84.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,5.0,10.0,1.8,Apartment
1342,1343,Barcelona,1.0,3.5,,Spain,Barcelona,,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,,,1.7,Apartment
1343,1344,Barcelona,1.3,3.0,4.1,Spain,Barcelona,135.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.5,1327.0,2.1,Hotel
1344,1345,Barcelona,1.3,3.5,,Spain,Barcelona,,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.5,100.0,2.1,Pension
1345,1346,Barcelona,1.1,4.0,4.1,Spain,Barcelona,326.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.0,1215.0,1.9,Hotel
1346,1347,Barcelona,1.4,4.0,4.5,Spain,Barcelona,541.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.5,3199.0,2.0,Hotel
1347,1348,Barcelona,0.9,3.5,4.0,Spain,Barcelona,11.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.5,137.0,1.5,Apartment
1348,1349,Barcelona,1.3,4.5,4.5,Spain,Barcelona,456.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.5,1028.0,2.1,Hotel
1349,1350,Barcelona,1.3,3.5,4.5,Spain,Barcelona,6.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,,,2.1,Apartment
1350,1351,Barcelona,1.2,4.5,4.5,Spain,Barcelona,260.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.5,750.0,2.0,Hotel
1351,1352,Barcelona,1.1,3.0,4.1,Spain,Barcelona,183.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.5,225.0,1.9,Bed and breakfast
1352,1353,Barcelona,1.2,4.0,4.5,Spain,Barcelona,374.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.5,1497.0,2.0,Hotel
1353,1354,Barcelona,0.7,3.0,4.4,Spain,Barcelona,397.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.5,2254.0,1.4,Hotel
1354,1355,Barcelona,0.7,4.0,4.4,Spain,Barcelona,296.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.5,1688.0,1.4,Hotel
1355,1356,Barcelona,1.1,4.0,4.6,Spain,Barcelona,143.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,5.0,408.0,1.8,Hotel
1356,1357,Barcelona,1.1,4.0,4.3,Spain,Barcelona,221.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.5,1248.0,1.8,Hotel
1357,1358,Barcelona,1.1,4.0,4.1,Spain,Barcelona,36.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,3.0,20.0,1.9,Apartment
1358,1359,Barcelona,0.9,3.0,3.9,Spain,Barcelona,101.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.0,260.0,1.6,Apart-hotel
1359,1360,Barcelona,1.4,3.0,4.0,Spain,Barcelona,448.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.0,1166.0,2.2,Hotel
1360,1361,Barcelona,1.2,4.0,4.1,Spain,Barcelona,131.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.0,208.0,2.0,Hotel
1361,1362,Barcelona,1.2,4.0,4.3,Spain,Barcelona,101.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.0,768.0,2.0,Hotel
1362,1363,Barcelona,1.0,4.0,3.7,Spain,Barcelona,159.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,4.0,397.0,1.7,Hotel
1363,1364,Barcelona,1.2,4.0,3.5,Spain,Barcelona,19.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,,,2.0,Apartment
1364,1365,Barcelona,1.0,4.0,4.5,Spain,Barcelona,10.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,,,1.9,Apartment
1365,1366,Barcelona,0.7,3.0,3.5,Spain,Barcelona,2.0,City centre,Montjuic Castle,L\u0027Antiga Esquerra de l\u0027Eixample,,,1.5,Apartment
1366,1367,Barcelona,3.5,3.0,4.1,Spain,L\u0027Hospitalet de Llobregat,607.0,City centre,Montjuic Castle,L\u0027Hospitalet de Llobregat,4.0,270.0,3.1,Apartment
1367,1368,Barcelona,3.3,3.5,,Spain,L\u0027Hospitalet de Llobregat,,City centre,Montjuic Castle,L\u0027Hospitalet de Llobregat,,,2.9,Apartment
1368,1369,Barcelona,3.2,4.0,3.4,Spain,L\u0027Hospitalet de Llobregat,299.0,City centre,Montjuic Castle,L\u0027Hospitalet de Llobregat,3.0,305.0,2.6,Hotel
1369,1370,Barcelona,2.9,4.0,3.9,Spain,L\u0027Hospitalet de Llobregat,169.0,City centre,Montjuic Castle,L\u0027Hospitalet de Llobregat,3.5,681.0,2.2,Hotel
1370,1371,Barcelona,2.2,4.0,4.0,Spain,L\u0027Hospitalet de Llobregat,247.0,City centre,Montjuic Castle,L\u0027Hospitalet de Llobregat,4.0,321.0,1.9,Hotel
1371,1372,Barcelona,2.8,3.5,,Spain,L\u0027Hospitalet de Llobregat,,City centre,Montjuic Castle,L\u0027Hospitalet de Llobregat,,,2.6,Apartment
1372,1373,Barcelona,2.8,3.5,4.5,Spain,L\u0027Hospitalet de Llobregat,2.0,City centre,Montjuic Castle,L\u0027Hospitalet de Llobregat,,,2.6,Apartment
1373,1374,Barcelona,3.1,3.5,5.0,Spain,L\u0027Hospitalet de Llobregat,1.0,City centre,Montjuic Castle,L\u0027Hospitalet de Llobregat,,,2.9,Apartment
1374,1375,Barcelona,2.6,3.5,4.0,Spain,L\u0027Hospitalet de Llobregat,123.0,City centre,Montjuic Castle,L\u0027Hospitalet de Llobregat,4.0,93.0,2.1,Apartment
1375,1376,Barcelona,2.5,3.5,4.1,Spain,L\u0027Hospitalet de Llobregat,10.0,City centre,Montjuic Castle,L\u0027Hospitalet de Llobregat,,,2.1,Apartment
1376,1377,Barcelona,3.9,5.0,4.3,Spain,L\u0027Hospitalet de Llobregat,597.0,City centre,Montjuic Castle,L\u0027Hospitalet de Llobregat,4.0,2592.0,3.3,Hotel
1377,1378,Barcelona,3.9,5.0,4.4,Spain,L\u0027Hospitalet de Llobregat,180.0,City centre,Montjuic Castle,L\u0027Hospitalet de Llobregat,4.0,463.0,3.3,Apart-hotel
1378,1379,Barcelona,2.8,4.5,4.5,Spain,L\u0027Hospitalet de Llobregat,305.0,City centre,Montjuic Castle,L\u0027Hospitalet de Llobregat,4.5,1625.0,2.2,Hotel
1379,1380,Barcelona,2.8,3.5,4.1,Spain,L\u0027Hospitalet de Llobregat,5.0,City centre,Montjuic Castle,L\u0027Hospitalet de Llobregat,,,2.2,Apartment
1380,1381,Barcelona,2.8,4.5,4.5,Spain,L\u0027Hospitalet de Llobregat,457.0,City centre,Montjuic Castle,L\u0027Hospitalet de Llobregat,4.5,1178.0,2.2,Hotel
1381,1382,Barcelona,2.6,4.0,4.0,Spain,L\u0027Hospitalet de Llobregat,130.0,City centre,Montjuic Castle,L\u0027Hospitalet de Llobregat,4.0,480.0,2.6,Hotel
1382,1383,Barcelona,2.6,3.0,4.0,Spain,L\u0027Hospitalet de Llobregat,1.0,City centre,Montjuic Castle,L\u0027Hospitalet de Llobregat,,,2.2,Apartment
1383,1384,Barcelona,3.6,4.0,,Spain,L\u0027Hospitalet de Llobregat,,City centre,Montjuic Castle,L\u0027Hospitalet de Llobregat,,,3.3,Apartment
1384,1385,Barcelona,1.6,4.0,4.8,Spain,Barcelona,132.0,City centre,Montjuic Castle,La Bordeta,5.0,81.0,1.5,Apartment
1385,1386,Barcelona,2.0,2.0,4.3,Spain,Barcelona,75.0,City centre,Montjuic Castle,La Bordeta,4.5,36.0,1.8,Hostel
1386,1387,Barcelona,1.2,3.5,4.0,Spain,Barcelona,45.0,City centre,Montjuic Castle,La Font de la Guatlla,4.0,104.0,1.1,Apartment
1387,1388,Barcelona,1.5,3.0,4.0,Spain,Barcelona,85.0,City centre,Montjuic Castle,La Font de la Guatlla,4.0,170.0,1.3,Apart-hotel
1388,1389,Barcelona,1.3,4.0,4.6,Spain,Barcelona,61.0,City centre,Montjuic Castle,La Font de la Guatlla,,,1.2,Apartment
1389,1390,Barcelona,1.3,3.0,3.9,Spain,Barcelona,40.0,City centre,Montjuic Castle,La Font de la Guatlla,4.0,448.0,1.3,Hotel
1390,1391,Barcelona,1.2,4.0,4.4,Spain,Barcelona,447.0,City centre,Montjuic Castle,La Font de la Guatlla,4.0,1579.0,1.2,Hotel
1391,1392,Barcelona,1.3,1.0,2.7,Spain,Barcelona,4.0,City centre,Montjuic Castle,La Font de la Guatlla,3.0,161.0,1.2,Hotel
1392,1393,Barcelona,3.2,5.0,4.4,Spain,Barcelona,285.0,City centre,Montjuic Castle,La Maternitat i Sant Ramon,4.0,936.0,3.3,Hotel
1393,1394,Barcelona,2.4,1.0,4.0,Spain,Barcelona,38.0,City centre,Montjuic Castle,La Maternitat i Sant Ramon,4.0,145.0,2.4,Hostel
1394,1395,Barcelona,2.3,4.0,4.0,Spain,Barcelona,237.0,City centre,Montjuic Castle,La Maternitat i Sant Ramon,4.0,741.0,2.4,Hotel
1395,1396,Barcelona,1.6,2.0,3.7,Spain,Barcelona,161.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,4.0,314.0,2.1,Hotel
1396,1397,Barcelona,1.6,2.0,4.5,Spain,Barcelona,153.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,4.5,222.0,2.2,Pension
1397,1398,Barcelona,1.5,3.5,2.9,Spain,Barcelona,7.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,3.5,5.0,1.9,Apartment
1398,1399,Barcelona,1.3,4.0,3.9,Spain,Barcelona,106.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,4.0,1287.0,1.7,Hotel
1399,1400,Barcelona,1.3,4.0,3.7,Spain,Barcelona,120.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,3.0,228.0,1.7,Hotel
1400,1401,Barcelona,1.1,4.0,4.3,Spain,Barcelona,392.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,4.0,939.0,1.6,Hotel
1401,1402,Barcelona,1.1,3.0,3.9,Spain,Barcelona,138.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,4.0,392.0,1.4,Hotel
1402,1403,Barcelona,0.8,3.0,4.0,Spain,Barcelona,213.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,4.0,494.0,1.4,Hotel
1403,1404,Barcelona,1.1,3.0,3.5,Spain,Barcelona,205.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,3.5,695.0,1.3,Hotel
1404,1405,Barcelona,1.1,4.0,4.0,Spain,Barcelona,248.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,4.0,549.0,1.7,Hotel
1405,1406,Barcelona,1.3,3.0,3.9,Spain,Barcelona,137.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,3.5,356.0,1.7,Hotel
1406,1407,Barcelona,0.9,4.0,4.6,Spain,Barcelona,367.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,4.5,2295.0,1.3,Hotel
1407,1408,Barcelona,0.9,3.0,4.6,Spain,Barcelona,66.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,5.0,105.0,1.4,Pension
1408,1409,Barcelona,1.2,3.5,,Spain,Barcelona,,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,,,1.5,Apartment
1409,1410,Barcelona,1.1,3.0,3.0,Spain,Barcelona,1.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,,,1.4,Apartment
1410,1411,Barcelona,1.5,2.0,4.0,Spain,Barcelona,2.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,4.5,196.0,2.1,Hostel
1411,1412,Barcelona,1.0,4.0,4.5,Spain,Barcelona,510.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,4.0,240.0,1.5,Apartment
1412,1413,Barcelona,1.2,3.0,3.7,Spain,Barcelona,70.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,3.5,33.0,1.6,Apartment
1413,1414,Barcelona,1.2,3.0,,Spain,Barcelona,,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,,,1.6,Apartment
1414,1415,Barcelona,1.2,3.0,,Spain,Barcelona,,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,,,1.6,Apartment
1415,1416,Barcelona,1.1,3.5,3.5,Spain,Barcelona,67.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,4.0,64.0,1.4,Apartment
1416,1417,Barcelona,1.0,3.5,1.7,Spain,Barcelona,4.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,,,1.4,Apartment
1417,1418,Barcelona,0.9,3.0,4.0,Spain,Barcelona,364.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,4.0,780.0,1.4,Hotel
1418,1419,Barcelona,1.1,4.5,4.5,Spain,Barcelona,203.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,4.5,531.0,1.3,Hotel
1419,1420,Barcelona,1.4,3.0,3.4,Spain,Barcelona,95.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,3.5,474.0,2.0,Hotel
1420,1421,Barcelona,1.1,3.0,3.7,Spain,Barcelona,304.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,4.0,754.0,1.6,Hotel
1421,1422,Barcelona,0.8,2.0,4.0,Spain,Barcelona,623.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,4.0,585.0,1.4,Hotel
1422,1423,Barcelona,1.2,4.0,4.1,Spain,Barcelona,96.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,4.5,252.0,1.9,Apart-hotel
1423,1424,Barcelona,1.0,3.0,4.5,Spain,Barcelona,429.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,4.5,2279.0,1.2,Hotel
1424,1425,Barcelona,1.1,3.5,,Spain,Barcelona,,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,,,1.5,Apartment
1425,1426,Barcelona,1.3,3.0,4.0,Spain,Barcelona,101.0,City centre,Montjuic Castle,La Nova Esquerra de l\u0027Eixample,4.5,85.0,1.9,Apartment
1426,1427,Barcelona,3.3,3.0,4.0,Spain,Barcelona,79.0,City centre,Montjuic Castle,La Sagrera,4.0,469.0,4.3,Hotel
1427,1428,Barcelona,2.5,3.0,4.0,Spain,Barcelona,22.0,City centre,Montjuic Castle,La Salut,2.5,2.0,3.4,Apartment
1428,1429,Barcelona,2.5,2.0,3.2,Spain,Barcelona,64.0,City centre,Montjuic Castle,La Salut,3.0,133.0,3.4,Hotel
1429,1430,Barcelona,2.5,2.0,4.0,Spain,Barcelona,32.0,City centre,Montjuic Castle,La Salut,4.5,144.0,3.4,Hostel
1430,1431,Barcelona,1.5,4.0,4.0,Spain,Barcelona,253.0,City centre,Montjuic Castle,La Vila Olimpica del Poblenou,4.0,2517.0,2.4,Hotel
1431,1432,Barcelona,1.5,4.0,3.5,Spain,Barcelona,20.0,City centre,Montjuic Castle,La Vila Olimpica del Poblenou,1.0,2.0,2.4,Apartment
1432,1433,Barcelona,1.4,3.5,4.1,Spain,Barcelona,73.0,City centre,Montjuic Castle,La Vila Olimpica del Poblenou,4.5,59.0,2.3,Apartment
1433,1434,Barcelona,1.5,3.5,2.0,Spain,Barcelona,2.0,City centre,Montjuic Castle,La Vila Olimpica del Poblenou,3.5,15.0,2.4,Apartment
1434,1435,Barcelona,1.8,3.5,5.0,Spain,Barcelona,1.0,City centre,Montjuic Castle,La Vila Olimpica del Poblenou,,,2.6,Apartment
1435,1436,Barcelona,1.3,4.0,4.0,Spain,Barcelona,8.0,City centre,Montjuic Castle,La Vila Olimpica del Poblenou,,,2.2,Apartment
1436,1437,Barcelona,1.7,5.0,4.3,Spain,Barcelona,255.0,City centre,Montjuic Castle,Les Corts,4.0,2404.0,2.3,Hotel
1437,1438,Barcelona,2.2,4.5,4.0,Spain,Barcelona,124.0,City centre,Montjuic Castle,Les Corts,4.0,1927.0,2.5,Hotel
1438,1439,Barcelona,2.0,4.0,4.5,Spain,Barcelona,50.0,City centre,Montjuic Castle,Les Corts,4.5,181.0,2.5,Hotel
1439,1440,Barcelona,2.4,4.0,4.0,Spain,Barcelona,81.0,City centre,Montjuic Castle,Les Corts,4.0,606.0,2.7,Hotel
1440,1441,Barcelona,1.8,3.5,,Spain,Barcelona,,City centre,Montjuic Castle,Les Corts,,,2.3,Apartment
1441,1442,Barcelona,2.2,3.5,3.2,Spain,Barcelona,16.0,City centre,Montjuic Castle,Les Corts,2.5,13.0,2.4,Apartment
1442,1443,Barcelona,1.8,4.0,3.0,Spain,Barcelona,1.0,City centre,Montjuic Castle,Les Corts,,,2.1,Apartment
1443,1444,Barcelona,2.0,1.0,3.7,Spain,Barcelona,126.0,City centre,Montjuic Castle,Les Corts,3.5,178.0,2.4,Hostel
1444,1445,Barcelona,2.5,3.0,4.0,Spain,Barcelona,107.0,City centre,Montjuic Castle,Les Corts,4.0,214.0,2.5,Hotel
1445,1446,Barcelona,3.6,4.0,4.0,Spain,Esplugues de Llobregat,92.0,City centre,Montjuic Castle,Les Corts,3.5,439.0,3.7,Hotel
1446,1447,Barcelona,2.7,4.0,4.5,Spain,Barcelona,73.0,City centre,Montjuic Castle,Les Corts,4.0,338.0,3.0,Apart-hotel
1447,1448,Barcelona,2.1,3.0,4.4,Spain,Barcelona,228.0,City centre,Montjuic Castle,Les Corts,4.5,368.0,2.3,Apartment
1448,1449,Barcelona,1.9,4.0,4.5,Spain,Barcelona,229.0,City centre,Montjuic Castle,Les Corts,4.5,2037.0,2.4,Hotel
1449,1450,Barcelona,1.8,4.0,4.1,Spain,Barcelona,252.0,City centre,Montjuic Castle,Les Corts,4.0,1360.0,2.1,Hotel
1450,1451,Barcelona,1.7,3.0,4.0,Spain,Barcelona,117.0,City centre,Montjuic Castle,Les Corts,4.0,367.0,2.1,Hotel
1451,1452,Barcelona,2.5,4.0,3.5,Spain,Barcelona,49.0,City centre,Montjuic Castle,Les Corts,3.5,213.0,2.8,Hotel
1452,1453,Barcelona,2.2,4.0,4.0,Spain,Barcelona,212.0,City centre,Montjuic Castle,Les Corts,4.0,642.0,2.5,Apart-hotel
1453,1454,Barcelona,1.7,4.0,4.0,Spain,Barcelona,197.0,City centre,Montjuic Castle,Les Corts,4.0,697.0,2.2,Hotel
1454,1455,Barcelona,1.9,3.5,4.0,Spain,Barcelona,38.0,City centre,Montjuic Castle,Les Corts,4.0,5.0,2.3,Apartment
1455,1456,Barcelona,2.5,5.0,3.2,Spain,Barcelona,3.0,City centre,Montjuic Castle,Les Corts,5.0,27.0,2.8,Hotel
1456,1457,Barcelona,2.5,3.0,3.7,Spain,Barcelona,120.0,City centre,Montjuic Castle,Les Corts,4.0,169.0,2.5,Apart-hotel
1457,1458,Barcelona,1.9,3.0,4.0,Spain,Barcelona,144.0,City centre,Montjuic Castle,Les Corts,4.0,704.0,2.3,Hotel
1458,1459,Barcelona,2.6,4.0,4.8,Spain,Barcelona,174.0,City centre,Montjuic Castle,Les Tres Torres,4.5,717.0,3.2,Hotel
1459,1460,Barcelona,2.6,3.0,3.7,Spain,Barcelona,38.0,City centre,Montjuic Castle,Les Tres Torres,3.5,279.0,3.2,Hotel
1460,1461,Barcelona,2.5,3.0,3.7,Spain,Barcelona,62.0,City centre,Montjuic Castle,Les Tres Torres,4.0,417.0,3.0,Hotel
1461,1462,Barcelona,2.8,3.0,3.5,Spain,Barcelona,59.0,City centre,Montjuic Castle,Les Tres Torres,4.0,317.0,3.4,Hotel
1462,1463,Barcelona,7.9,3.0,3.7,Spain,Molins de Rei,430.0,City centre,Montjuic Castle,Molins de Rei,3.5,447.0,8.1,Hotel
1463,1464,Barcelona,2.3,3.0,4.4,Spain,Barcelona,150.0,City centre,Montjuic Castle,Proven̤als del Poblenou,4.0,1274.0,3.2,Hotel
1464,1465,Barcelona,3.1,4.0,4.1,Spain,Barcelona,273.0,City centre,Montjuic Castle,Proven̤als del Poblenou,4.0,1995.0,4.0,Hotel
1465,1466,Barcelona,3.7,3.5,3.5,Spain,Sant Adria de Besos,2.0,City centre,Montjuic Castle,Sant Adria de Besos,,,4.5,Apartment
1466,1467,Barcelona,0.8,4.0,4.0,Spain,Barcelona,116.0,City centre,Montjuic Castle,Sant Antoni,,,1.1,Apartment
1467,1468,Barcelona,0.8,3.0,4.3,Spain,Barcelona,210.0,City centre,Montjuic Castle,Sant Antoni,4.0,360.0,1.0,Hotel
1468,1469,Barcelona,0.6,3.5,3.7,Spain,Barcelona,87.0,City centre,Montjuic Castle,Sant Antoni,2.0,1.0,1.4,Apartment
1469,1470,Barcelona,0.6,2.0,4.1,Spain,Barcelona,57.0,City centre,Montjuic Castle,Sant Antoni,4.0,35.0,1.4,Pension
1470,1471,Barcelona,0.6,4.0,4.0,Spain,Barcelona,70.0,City centre,Montjuic Castle,Sant Antoni,4.0,362.0,1.4,Hotel
